2399,"05-03-16:11:18",33,"BMAC",0,"TEFAP"
2400,"05-03-21:08:35",1,"BMAC",0,"EFAP"
2401,"05-03-21:08:39",1,"BMAC",0,"TEFAP"
2402,"05-03-21:10:27",27,"BMAC",0,"EFAP"
2403,"05-03-21:10:33",27,"BMAC",0,"TEFAP"
2404,"05-03-21:10:36",2,"BMAC",0,"EFAP"
2407,"05-03-22:09:53",85,"Customer",0,"CSFP"
2408,"05-03-23:09:34",27,"BMAC",0,"EFAP"
2410,"05-03-23:13:23",51,"BMAC",0,"TEFAP"
2411,"05-03-30:00:00",27,"BMAC",0,"TEFAP"
2412,"05-03-30:00:00",2,"BMAC",0,"TEFAP"
2413,"05-03-28:11:12",51,"BMAC",0,"TEFAP"
2414,"05-03-30:00:00",2,"Customer",0,"EFAP"
2415,"05-03-30:00:00",2,"Customer",0,"TEFAP"
2416,"05-03-30:00:00",27,"BMAC",0,"EFAP"
2417,"05-03-30:00:00",27,"BMAC",0,"TEFAP"
2418,"05-03-31:00:00",1,"BMAC",0,"EFAP"
2419,"05-03-31:00:00",1,"BMAC",0,"TEFAP"
2420,"05-04-06:00:00",32,"BMAC",0,"EFAP"
2421,"05-04-06:00:00",24,"BMAC",0,"EFAP"
2422,"05-04-06:00:00",32,"BMAC",0,"TEFAP"
2423,"05-04-06:00:00",24,"BMAC",0,"TEFAP"
2424,"05-04-05:08:35",46,"Customer",0,"TEFAP"
2425,"05-04-05:08:47",46,"Customer",0,"EFAP"
2426,"05-04-05:08:55",81,"Customer",0,"TEFAP"
2427,"05-04-11:00:00",3,"BMAC",0,"EFAP"
2428,"05-04-08:00:00",82,"Customer",0,"TEFAP"
2430,"05-04-08:00:00",82,"Customer",0.18,"Other"
2431,"05-04-11:11:22",27,"BMAC",0,"EFAP"
2432,"05-04-11:12:54",2,"BMAC",0,"EFAP"
2433,"05-04-12:08:14",1,"BMAC",0,"TEFAP"
2434,"05-04-12:08:33",1,"BMAC",0,"EFAP"
2435,"05-04-12:08:40",54,"Customer",0,"TEFAP"
2436,"05-04-18:11:27",1,"Customer",0,"EFAP"
2437,"05-04-18:11:29",1,"Customer",0,"TEFAP"
2438,"05-04-18:11:30",2,"Customer",0,"EFAP"
2439,"05-04-18:11:32",2,"Customer",0,"TEFAP"
2440,"05-04-18:11:33",7,"Customer",0,"TEFAP"
2441,"05-04-20:00:00",25,"BMAC",0,"CSFP"
2442,"05-04-20:00:00",25,"BMAC",0,"TEFAP"
2443,"05-04-20:00:00",25,"BMAC",0,"EFAP"
2444,"05-04-20:00:00",33,"BMAC",0,"EFAP"
2445,"05-04-20:00:00",33,"BMAC",0,"TEFAP"
2446,"05-04-20:00:00",25,"BMAC",0,"EFAP"
2447,"05-04-20:00:00",33,"BMAC",0,"EFAP"
2448,"05-03-08:00:00",85,"Customer",0,"CSFP"
2449,"05-03-15:00:00",85,"Customer",0,"CSFP"
2450,"05-04-20:00:00",25,"BMAC",0,"CSFP"
2451,"05-04-21:00:00",85,"Customer",0,"EFAP"
2452,"05-04-25:08:25",78,"BMAC",0,"EFAP"
2453,"05-04-21:00:00",85,"Customer",0,"EFAP"
2454,"05-04-27:00:00",27,"BMAC",0,"EFAP"
2455,"05-04-27:00:00",2,"BMAC",0,"EFAP"
2456,"05-04-27:00:00",27,"BMAC",0,"TEFAP"
2457,"05-04-27:00:00",2,"BMAC",0,"TEFAP"
2458,"05-04-25:10:59",1,"BMAC",0,"EFAP FB"
2459,"05-04-25:11:01",2,"BMAC",0,"EFAP FB"
2460,"05-04-25:11:03",27,"BMAC",0,"EFAP FB"
2461,"05-04-26:08:11",27,"BMAC",0,"EFAP"
2462,"05-04-26:08:48",1,"BMAC",0,"TEFAP"
2463,"05-04-26:08:52",1,"BMAC",0,"EFAP"
2464,"05-04-26:09:22",1,"Customer",0,"EFAP"
2465,"05-04-26:09:23",27,"Customer",0,"EFAP"
2466,"05-04-26:09:24",27,"Customer",0,"TEFAP"
2467,"05-04-26:09:26",78,"Customer",0,"EFAP"
2468,"05-04-26:10:36",85,"Customer",0,"CSFP"
2469,"05-04-27:00:00",78,"BMAC",0,"EFAP"
2470,"05-04-27:10:35",3,"BMAC",0,"EFAP"
2471,"05-05-04:00:00",46,"Customer",0,"TEFAP"
2472,"05-05-04:00:00",81,"Customer",0,"TEFAP"
2473,"05-05-04:00:00",54,"Customer",0,"TEFAP"
2474,"05-05-04:00:00",24,"BMAC",0,"EFAP"
2475,"05-05-04:00:00",32,"BMAC",0,"EFAP"
2476,"05-05-04:00:00",24,"BMAC",0,"TEFAP"
2477,"05-05-04:00:00",32,"BMAC",0,"TEFAP"
2478,"05-05-03:08:23",27,"Customer",0,"EFAP"
2479,"05-05-11:00:00",27,"BMAC",0,"EFAP"
2480,"05-05-11:00:00",2,"BMAC",0,"EFAP"
2481,"05-05-09:12:16",1,"Customer",0,"EFAP"
2482,"05-05-09:12:17",1,"Customer",0,"TEFAP"
2483,"05-05-11:00:00",1,"BMAC",0,"EFAP"
2484,"05-05-11:00:00",1,"BMAC",0,"TEFAP"
2485,"05-05-18:00:00",25,"BMAC",0,"CSFP"
2487,"05-05-18:00:00",25,"BMAC",0,"TEFAP"
2488,"05-05-18:00:00",25,"BMAC",0,"EFAP"
2489,"05-05-18:00:00",33,"BMAC",0,"EFAP"
2490,"05-05-18:00:00",33,"BMAC",0,"TEFAP"
2491,"05-05-23:09:07",3,"BMAC",0,"EFAP"
2492,"05-05-23:09:13",82,"Customer",0,"TEFAP"
2493,"05-05-23:09:18",82,"Customer",0,"Other"
2494,"05-05-23:09:19",27,"BMAC",0,"EFAP"
2496,"05-05-23:09:28",27,"BMAC",0,"EFAP"
2497,"05-05-23:09:37",27,"BMAC",0,"TEFAP"
2498,"05-05-23:09:51",2,"BMAC",0,"TEFAP"
2499,"05-05-23:10:27",3,"BMAC",0,"EFAP"
2501,"05-05-23:10:38",27,"BMAC",0,"EFAP"
2502,"05-05-23:13:28",2,"BMAC",0,"EFAP"
2503,"05-05-24:08:16",2,"BMAC",0,"EFAP"
2504,"05-05-24:08:56",1,"BMAC",0,"TEFAP"
2505,"05-05-24:09:01",1,"BMAC",0,"EFAP"
2506,"05-06-01:00:00",46,"Customer",0,"TEFAP"
2507,"05-06-01:00:00",81,"Customer",0,"TEFAP"
2509,"05-05-26:00:00",1,"Customer",0,"EFAP"
2510,"05-05-26:00:00",1,"Customer",0,"TEFAP"
2511,"05-05-31:10:02",1,"Customer",0,"EFAP"
2512,"05-06-01:08:30",54,"Customer",0,"TEFAP"
2513,"05-06-08:00:00",32,"BMAC",0,"EFAP"
2514,"05-06-08:00:00",24,"BMAC",0,"EFAP"
2515,"05-06-08:00:00",32,"BMAC",0,"TEFAP"
2516,"05-06-08:00:00",24,"BMAC",0,"TEFAP"
2517,"05-06-08:00:00",1,"Customer",0,"EFAP"
2518,"05-06-08:00:00",1,"Customer",0,"TEFAP"
2519,"05-06-08:00:00",27,"Customer",0,"EFAP"
2520,"05-06-08:00:00",27,"Customer",0,"TEFAP"
2521,"05-06-13:10:59",2,"Customer",0,"EFAP"
2522,"05-06-15:00:00",27,"BMAC",0,"EFAP"
2523,"05-06-15:00:00",27,"BMAC",0,"EFAP"
2524,"05-06-15:00:00",2,"BMAC",0,"EFAP"
2525,"05-06-15:00:00",1,"BMAC",0,"EFAP"
2526,"05-06-15:00:00",1,"BMAC",0,"TEFAP"
2527,"05-06-15:00:00",2,"BMAC",0,"EFAP"
2528,"05-06-15:00:00",3,"BMAC",0,"EFAP"
2529,"05-06-22:00:00",25,"BMAC",0,"CSFP"
2530,"05-06-22:00:00",25,"BMAC",0,"CSFP"
2531,"05-06-22:00:00",25,"BMAC",0,"CSFP"
2532,"05-06-22:00:00",25,"BMAC",0,"TEFAP"
2533,"05-06-22:00:00",25,"BMAC",0,"EFAP"
2534,"05-06-20:10:53",27,"BMAC",0,"EFAP"
2535,"05-06-22:00:00",33,"BMAC",0,"EFAP"
2536,"05-06-22:00:00",33,"BMAC",0,"TEFAP"
2537,"05-06-22:00:00",33,"BMAC",0,"EFAP"
2538,"05-06-22:00:00",33,"BMAC",0,"EFAP FB"
2539,"05-06-27:09:37",36,"Customer",0,"EFAP"
2540,"05-06-27:09:40",27,"BMAC",0,"EFAP"
2541,"05-06-29:00:00",27,"BMAC",0,"EFAP"
2542,"05-06-29:00:00",27,"BMAC",0,"TEFAP"
2543,"05-06-29:00:00",2,"BMAC",0,"EFAP"
2544,"05-06-29:00:00",2,"BMAC",0,"TEFAP"
2545,"05-06-27:12:48",82,"Customer",0,"TEFAP"
2546,"05-06-27:13:18",82,"Customer",0.18,"Other"
2547,"05-06-29:00:00",1,"BMAC",0,"TEFAP"
2548,"05-06-29:00:00",1,"BMAC",0,"EFAP"
2549,"05-06-29:08:49",78,"Customer",0,"Other"
2550,"05-06-29:09:13",51,"Customer",0,"TEFAP"
2551,"05-06-29:12:10",1,"Customer",0,"EFAP"
2552,"05-06-29:12:13",27,"Customer",0,"EFAP"
2553,"05-06-29:12:14",1,"BMAC",0,"EFAP"
2554,"05-07-05:10:04",46,"Customer",0,"TEFAP"
2555,"05-07-06:00:00",32,"BMAC",0,"EFAP"
2556,"05-07-06:00:00",24,"BMAC",0,"EFAP"
2557,"05-07-06:00:00",24,"BMAC",0,"TEFAP"
2558,"05-07-06:00:00",32,"BMAC",0,"TEFAP"
2559,"05-07-06:00:00",81,"Customer",0,"TEFAP"
2560,"05-07-06:00:00",54,"Customer",0,"TEFAP"
2561,"05-07-05:11:45",27,"Customer",0,"EFAP"
2562,"05-07-13:00:00",27,"BMAC",0,"EFAP"
2563,"05-07-13:00:00",2,"BMAC",0,"EFAP"
2564,"05-07-11:13:29",27,"BMAC",0,"EFAP"
2565,"05-07-13:00:00",1,"BMAC",0,"EFAP"
2566,"05-07-13:00:00",1,"BMAC",0,"TEFAP"
2567,"05-07-18:08:26",3,"BMAC",0,"EFAP"
2568,"05-07-20:00:00",25,"BMAC",0,"CSFP"
2569,"05-07-20:00:00",25,"BMAC",0,"TEFAP"
2570,"05-07-20:00:00",25,"BMAC",0,"EFAP"
2571,"05-07-20:00:00",25,"BMAC",0,"EFAP"
2572,"05-07-20:00:00",25,"BMAC",0,"CSFP"
2573,"05-07-20:00:00",25,"BMAC",0,"CSFP"
2575,"05-07-20:00:00",33,"BMAC",0,"EFAP"
2576,"05-07-20:00:00",33,"BMAC",0,"TEFAP"
2577,"05-07-19:11:20",27,"Customer",0,"EFAP"
2578,"05-07-19:11:21",2,"Customer",0,"EFAP"
2579,"05-07-19:11:22",2,"Customer",0,"TEFAP"
2580,"05-07-19:11:24",25,"BMAC",0,"EFAP"
2581,"05-07-19:11:26",33,"BMAC",0,"EFAP"
2582,"05-07-20:13:13",2,"Customer",0,"EFAP"
2583,"05-07-20:13:14",27,"Customer",0,"EFAP"
2584,"05-07-21:00:00",1,"Customer",0,"EFAP"
2585,"05-07-27:00:00",27,"BMAC",0,"EFAP"
2586,"05-07-28:00:00",27,"BMAC",0,"TEFAP"
2587,"05-07-28:00:00",3,"BMAC",0,"EFAP"
2588,"05-07-21:00:00",85,"Customer",0,"CSFP"
2589,"05-07-21:00:00",85,"Customer",0,"EFAP"
2591,"05-07-28:00:00",3,"BMAC",0,"EFAP"
2592,"05-07-28:00:00",2,"BMAC",0,"TEFAP"
2593,"05-07-28:00:00",2,"BMAC",0,"EFAP"
2594,"05-07-28:00:00",27,"BMAC",0,"EFAP"
2595,"05-07-26:09:35",3,"BMAC",0,"EFAP"
2596,"05-07-26:09:38",1,"BMAC",0,"TEFAP"
2597,"05-07-26:09:44",1,"BMAC",0,"EFAP"
2598,"05-07-27:11:32",1,"Customer",0,"EFAP"
2599,"05-07-21:00:00",85,"Customer",0,"CSFP"
2600,"05-07-27:11:43",27,"BMAC",0,"EFAP"
2601,"05-07-27:11:45",78,"Customer",0,"EFAP"
2602,"05-08-01:08:57",27,"Customer",0,"EFAP"
2603,"05-08-01:08:58",27,"Customer",0,"TEFAP"
2604,"05-08-01:09:00",81,"Customer",0,"TEFAP"
2605,"05-08-01:09:21",46,"Customer",0,"TEFAP"
2606,"05-08-01:09:24",54,"Customer",0,"TEFAP"
2607,"05-08-03:00:00",32,"BMAC",0,"EFAP"
2608,"05-08-03:00:00",24,"BMAC",0,"EFAP"
2609,"05-08-03:00:00",32,"BMAC",0,"TEFAP"
2610,"05-08-03:00:00",24,"BMAC",0,"TEFAP"
2611,"05-08-02:12:09",27,"BMAC",0,"EFAP"
2612,"05-08-04:13:48",82,"Customer",0.18,"Other"
2613,"05-08-10:00:00",2,"BMAC",0,"EFAP"
2614,"05-08-10:00:00",27,"BMAC",0,"EFAP"
2615,"05-08-10:00:00",3,"BMAC",0,"EFAP"
2616,"05-08-10:00:00",2,"BMAC",0,"TEFAP"
2617,"05-08-10:00:00",27,"BMAC",0,"TEFAP"
2618,"05-08-10:00:00",1,"BMAC",0,"TEFAP"
2619,"05-08-10:00:00",1,"BMAC",0,"EFAP"
2620,"05-08-09:13:50",2,"BMAC",0,"EFAP"
2621,"05-08-15:00:00",2,"BMAC",0,"EFAP"
2622,"05-08-15:00:00",27,"Customer",0,"EFAP FB"
2623,"05-08-09:00:00",2,"Customer",0,"EFAP"
2624,"05-08-04:00:00",82,"Customer",0,"TEFAP"
2625,"05-08-04:00:00",82,"Customer",0,"Other"
2627,"05-08-11:11:58",1,"Customer",0,"TEFAP"
2629,"05-08-22:00:00",33,"BMAC",0,"TEFAP"
2630,"05-08-17:09:14",25,"BMAC",0,"TEFAP"
2631,"05-08-17:13:43",25,"BMAC",0,"EFAP"
2632,"05-08-18:13:54",25,"BMAC",0,"CSFP"
2633,"05-08-19:09:57",33,"BMAC",0,"EFAP"
2634,"05-08-22:10:17",3,"BMAC",0,"EFAP"
2635,"05-08-16:00:00",1,"Customer",0,"EFAP"
2636,"05-08-18:00:00",1,"Customer",0,"TEFAP"
2637,"05-08-24:00:00",27,"BMAC",0,"EFAP"
2638,"05-08-24:00:00",2,"BMAC",0,"EFAP"
2639,"05-08-23:09:11",1,"BMAC",0,"TEFAP"
2640,"05-08-23:09:15",1,"BMAC",0,"EFAP"
2641,"05-08-24:08:35",27,"Customer",0,"TEFAP"
2643,"05-08-25:00:00",85,"Customer",0,"CSFP"
2644,"05-08-18:00:00",85,"Customer",0,"Other"
2645,"05-08-30:00:00",81,"Customer",0,"TEFAP"
2646,"05-08-30:00:00",46,"Customer",0,"TEFAP"
2647,"05-09-07:00:00",32,"BMAC",0,"TEFAP"
2648,"05-09-07:00:00",24,"BMAC",0,"TEFAP"
2649,"05-09-07:00:00",32,"BMAC",0,"EFAP"
2650,"05-09-07:00:00",24,"BMAC",0,"EFAP"
2651,"05-08-31:14:04",27,"Customer",0,"EFAP"
2652,"05-08-30:00:00",1,"Customer",0,"EFAP"
2653,"05-08-30:00:00",1,"Customer",0,"TEFAP"
2654,"05-09-06:08:29",27,"Customer",0,"EFAP"
2656,"05-09-06:08:33",27,"Customer",0,"TEFAP"
2657,"05-08-15:00:00",85,"Customer",0,"CSFP"
2658,"05-09-06:11:20",2,"Customer",0,"TEFAP"
2659,"05-09-06:11:23",2,"Customer",0,"Other"
2660,"05-09-14:00:00",1,"BMAC",0,"EFAP"
2661,"05-09-14:00:00",1,"BMAC",0,"TEFAP"
2662,"05-09-14:00:00",27,"BMAC",0,"EFAP"
2663,"05-09-14:00:00",27,"BMAC",0,"TEFAP"
2665,"05-09-14:00:00",27,"BMAC",0,"EFAP"
2666,"05-09-14:00:00",1,"BMAC",0,"EFAP"
2667,"05-09-04:00:00",2,"BMAC",0,"EFAP"
2668,"05-09-14:08:41",54,"BMAC",0,"TEFAP"
2669,"05-09-14:11:40",2,"Customer",0,"EFAP"
2670,"05-09-14:12:03",1,"Customer",0,"EFAP"
2671,"05-09-19:09:49",25,"BMAC",0,"CSFP"
2672,"05-09-19:10:07",25,"BMAC",0,"CSFP"
2673,"05-09-19:10:12",25,"BMAC",0,"TEFAP"
2674,"05-09-19:10:16",33,"BMAC",0,"TEFAP"
2675,"05-09-19:10:20",27,"Customer",0,"EFAP"
2676,"05-09-19:11:04",25,"BMAC",0,"EFAP"
2677,"05-09-19:11:29",33,"BMAC",0,"EFAP"
2678,"05-09-20:08:59",82,"Customer",0,"TEFAP"
2679,"05-09-20:09:08",82,"Customer",0,"EFAP"
2681,"05-09-15:00:00",85,"Customer",0,"CSFP"
2682,"05-09-28:00:00",27,"BMAC",0,"EFAP"
2683,"05-09-28:00:00",1,"BMAC",0,"EFAP"
2685,"05-09-28:00:00",27,"BMAC",0,"TEFAP"
2686,"05-09-28:00:00",2,"BMAC",0,"TEFAP"
2687,"05-09-28:00:00",2,"BMAC",0,"TEFAP"
2688,"05-09-28:00:00",27,"BMAC",0,"EFAP"
2689,"05-09-28:00:00",3,"BMAC",0,"EFAP"
2690,"05-09-26:09:04",2,"BMAC",0,"EFAP"
2691,"05-09-26:10:12",27,"BMAC",0,"EFAP"
2692,"05-09-26:10:13",40,"Customer",0,"Other"
2693,"05-09-27:08:05",1,"BMAC",0,"TEFAP"
2694,"05-09-27:08:08",1,"BMAC",0,"EFAP"
2695,"05-09-27:09:32",3,"BMAC",0,"Other"
2696,"05-10-05:00:00",24,"BMAC",0,"TEFAP"
2697,"05-10-05:00:00",32,"BMAC",0,"TEFAP"
2698,"05-10-05:00:00",81,"Customer",0,"TEFAP"
2699,"05-10-05:00:00",46,"Customer",0,"TEFAP"
2700,"05-10-05:00:00",54,"Customer",0,"TEFAP"
2701,"05-10-05:00:00",32,"BMAC",0,"EFAP"
2702,"05-10-05:00:00",32,"BMAC",0,"EFAP"
2703,"05-10-05:00:00",24,"BMAC",0,"EFAP"
2704,"05-10-04:08:29",27,"BMAC",0,"EFAP"
2705,"05-10-05:00:00",24,"BMAC",0,"EFAP"
2706,"05-10-05:00:00",32,"BMAC",0,"EFAP"
2707,"05-10-04:10:31",2,"Customer",0,"EFAP"
2708,"05-10-05:08:50",27,"Customer",0,"EFAP"
2709,"05-10-05:13:42",2,"Customer",0,"EFAP"
2710,"05-10-06:09:05",27,"Customer",0,"EFAP"
2711,"05-10-12:00:00",27,"BMAC",0,"EFAP"
2712,"05-10-12:00:00",2,"BMAC",0,"EFAP"
2713,"05-10-12:00:00",1,"BMAC",0,"TEFAP"
2714,"05-10-12:00:00",1,"BMAC",0,"EFAP"
2715,"05-10-19:00:00",25,"BMAC",0,"CSFP"
2716,"05-10-19:00:00",25,"BMAC",0,"CSFP"
2717,"05-10-19:00:00",25,"BMAC",0,"TEFAP"
2718,"05-10-19:00:00",25,"BMAC",0,"EFAP"
2719,"05-10-19:00:00",33,"BMAC",0,"TEFAP"
2720,"05-10-19:00:00",33,"BMAC",0,"EFAP"
2721,"05-10-24:00:00",2,"Customer",0,"TEFAP"
2722,"05-10-26:00:00",27,"BMAC",0,"TEFAP"
2723,"05-10-26:00:00",2,"BMAC",0,"TEFAP"
2724,"05-10-26:00:00",2,"BMAC",0,"TEFAP"
2726,"05-10-26:00:00",27,"BMAC",0,"EFAP"
2727,"05-10-26:00:00",2,"BMAC",0,"EFAP"
2729,"05-11-01:00:00",46,"Customer",0,"TEFAP"
2730,"05-11-01:00:00",81,"Customer",0,"TEFAP"
2731,"05-10-25:11:13",1,"BMAC",0,"TEFAP"
2732,"05-10-25:11:16",1,"BMAC",0,"EFAP"
2733,"05-10-26:08:15",3,"BMAC",0,"EFAP"
2734,"05-11-01:00:00",81,"Customer",0,"TEFAP"
2735,"05-10-31:09:17",2,"BMAC",0,"TEFAP"
2736,"05-10-31:10:38",27,"BMAC",0,"TEFAP"
2737,"05-10-27:00:00",51,"Customer",0,"TEFAP"
2738,"05-11-01:00:00",81,"Customer",0,"TEFAP"
2739,"05-10-31:10:57",27,"Customer",0,"TEFAP"
2741,"05-11-02:00:00",24,"BMAC",0,"TEFAP"
2742,"05-11-02:00:00",32,"BMAC",0,"EFAP"
2743,"05-11-02:00:00",24,"BMAC",0,"EFAP"
2744,"05-10-31:12:02",85,"Customer",0,"CSFP"
2745,"05-11-02:00:00",32,"BMAC",0,"TEFAP"
2746,"05-10-31:12:24",85,"Customer",0,"CSFP"
2747,"05-10-31:00:00",1,"Customer",0,"TEFAP"
2748,"05-10-31:00:00",1,"Customer",0,"EFAP"
2749,"05-11-01:11:07",3,"BMAC",0,"EFAP"
2750,"05-11-07:08:28",27,"BMAC",0,"EFAP"
2751,"05-11-08:08:03",2,"BMAC",0,"EFAP"
2752,"05-11-08:08:24",2,"BMAC",0,"TEFAP"
2753,"05-11-08:08:26",27,"BMAC",0,"TEFAP"
2754,"05-11-08:08:28",2,"Customer",0,"EFAP"
2755,"05-11-08:08:35",1,"BMAC",0,"EFAP"
2756,"05-11-08:08:52",1,"BMAC",0,"TEFAP"
2757,"05-11-08:09:22",54,"Customer",0,"TEFAP"
2758,"05-11-08:12:04",27,"BMAC",0,"EFAP"
2759,"05-11-14:10:07",2,"BMAC",0,"EFAP"
2761,"05-11-16:00:00",33,"BMAC",0,"TEFAP"
2764,"05-11-16:00:00",25,"BMAC",0,"TEFAP"
2765,"05-11-16:00:00",25,"BMAC",0,"TEFAP"
2766,"05-11-16:00:00",33,"BMAC",0,"TEFAP"
2768,"05-11-16:00:00",25,"BMAC",0,"EFAP"
2769,"05-11-15:10:11",2,"Customer",0,"TEFAP"
2770,"05-11-15:10:12",33,"BMAC",0,"EFAP"
2771,"05-11-17:09:54",2,"Customer",0,"TEFAP"
2772,"05-11-23:00:00",2,"BMAC",0,"TEFAP"
2774,"05-11-23:00:00",27,"BMAC",0,"TEFAP"
2775,"05-11-22:00:00",3,"BMAC",0,"EFAP"
2776,"05-11-23:00:00",2,"BMAC",0,"EFAP"
2777,"05-11-21:14:41",27,"BMAC",0,"EFAP"
2778,"05-11-21:14:43",3,"BMAC",0,"EFAP"
2779,"05-11-21:14:45",27,"BMAC",0,"EFAP"
2780,"05-11-22:08:28",27,"BMAC",0,"TEFAP"
2781,"05-11-22:08:30",1,"BMAC",0,"TEFAP"
2782,"05-11-22:08:33",1,"BMAC",0,"EFAP"
2783,"05-11-22:10:16",2,"BMAC",0,"EFAP FB"
2784,"05-11-28:11:54",1,"BMAC",0,"EFAP"
2785,"05-11-29:14:21",81,"BMAC",0,"TEFAP"
2786,"05-11-30:08:57",27,"Customer",0,"TEFAP"
2787,"05-11-30:08:58",27,"Customer",0,"EFAP"
2788,"05-11-30:10:14",46,"Customer",0,"TEFAP"
2790,"05-12-02:00:00",27,"BMAC",0,"EFAP"
2791,"05-11-30:00:00",1,"Customer",0,"EFAP"
2792,"05-11-30:00:00",1,"Customer",0,"TEFAP"
2793,"05-12-07:00:00",32,"BMAC",0,"TEFAP"
2794,"05-12-07:00:00",32,"BMAC",0,"EFAP"
2797,"05-12-07:00:00",24,"BMAC",0,"TEFAP"
2798,"05-12-07:00:00",24,"BMAC",0,"EFAP"
2799,"05-12-05:13:40",27,"BMAC",0,"EFAP"
2800,"05-12-05:13:41",1,"BMAC",0,"EFAP"
2801,"05-12-05:13:42",1,"BMAC",0,"TEFAP"
2802,"05-12-07:08:27",24,"BMAC",0,"EFAP"
2803,"05-12-07:14:59",82,"Customer",0,"TEFAP"
2804,"05-12-14:00:00",27,"BMAC",0,"EFAP"
2805,"05-12-14:00:00",2,"BMAC",0,"EFAP"
2806,"05-12-08:14:57",27,"BMAC",0,"EFAP"
2807,"05-12-13:08:51",2,"BMAC",0,"EFAP"
2808,"05-12-13:08:53",27,"BMAC",0,"EFAP"
2809,"05-12-13:12:15",1,"BMAC",0,"EFAP"
2810,"05-12-13:12:15",1,"BMAC",0,"TEFAP"
2811,"05-12-13:12:18",1,"BMAC",0,"EFAP"
2812,"05-12-13:16:10",2,"BMAC",0,"EFAP"
2813,"05-12-13:16:10",1,"BMAC",0,"EFAP"
2814,"05-12-14:08:13",3,"BMAC",0,"EFAP"
2815,"05-12-16:11:11",2,"Customer",0,"EFAP"
2817,"05-12-19:08:25",25,"BMAC",0,"TEFAP"
2818,"05-12-19:08:37",33,"BMAC",0,"TEFAP"
2819,"05-12-19:08:43",33,"BMAC",0,"EFAP"
2820,"05-12-19:09:03",25,"BMAC",0,"EFAP"
2821,"05-12-28:00:00",2,"BMAC",0,"TEFAP"
2822,"05-12-28:00:00",27,"BMAC",0,"TEFAP"
2823,"05-12-21:13:33",27,"Customer",0,"EFAP"
2824,"05-12-21:13:35",27,"Customer",0,"TEFAP"
2825,"05-12-28:00:00",27,"BMAC",0,"EFAP"
2827,"05-12-28:00:00",2,"BMAC",0,"EFAP"
2828,"06-01-08:00:00",3,"BMAC",0,"EFAP"
2829,"05-12-28:00:00",1,"BMAC",0,"EFAP"
2830,"05-12-28:00:00",1,"BMAC",0,"TEFAP"
2831,"06-01-11:00:00",1,"BMAC",0,"EFAP"
2832,"06-01-12:00:00",1,"BMAC",0,"TEFAP"
2833,"06-01-12:00:00",27,"BMAC",0,"EFAP"
2834,"06-01-11:00:00",2,"BMAC",0,"EFAP"
2835,"06-01-11:11:00",54,"Customer",0,"TEFAP"
2836,"06-01-06:00:00",1,"BMAC",0,"TEFAP"
2837,"06-01-06:00:00",1,"BMAC",0,"EFAP"
2838,"06-01-03:00:00",46,"Customer",0,"TEFAP"
2841,"06-01-04:00:00",25,"BMAC",0,"EFAP"
2842,"06-01-05:00:00",27,"BMAC",0,"EFAP"
2843,"06-01-04:00:00",81,"BMAC",0,"TEFAP"
2845,"06-01-11:15:18",2,"BMAC",0,"EFAP"
2846,"06-01-04:00:00",24,"BMAC",0,"TEFAP"
2847,"06-01-04:00:00",24,"BMAC",0,"EFAP"
2848,"06-01-04:00:00",32,"BMAC",0,"TEFAP"
2849,"06-01-04:00:00",32,"BMAC",0,"EFAP"
2851,"06-01-18:00:00",25,"BMAC",0,"TEFAP"
2852,"05-01-18:00:00",33,"BMAC",0,"TEFAP"
2854,"06-01-18:00:00",33,"BMAC",0,"EFAP"
2855,"06-01-08:00:00",33,"BMAC",0,"EFAP"
2856,"06-01-16:00:00",1,"BMAC",0,"EFAP"
2857,"06-01-16:00:00",1,"BMAC",0,"TEFAP"
2858,"06-01-23:00:00",27,"BMAC",0,"TEFAP"
2859,"06-01-19:11:19",2,"Customer",0,"TEFAP"
2860,"06-01-23:00:00",27,"BMAC",0,"EFAP"
2861,"06-01-31:00:00",46,"Customer",0,"TEFAP"
2862,"06-01-31:00:00",81,"Customer",0,"TEFAP"
2863,"06-01-31:00:00",46,"Customer",0,"TEFAP"
2864,"06-01-25:00:00",2,"BMAC",0,"EFAP"
2866,"06-01-25:00:00",3,"BMAC",0,"EFAP"
2867,"06-01-24:08:29",27,"Customer",0,"EFAP"
2868,"06-01-24:09:53",2,"BMAC",0,"TEFAP"
2870,"06-01-24:10:08",87,"Customer",0,"Other"
2871,"06-01-30:09:13",27,"Customer",0,"EFAP"
2872,"06-02-01:00:00",32,"BMAC",0,"TEFAP"
2873,"06-02-01:00:00",24,"BMAC",0,"TEFAP"
2874,"06-02-01:00:00",32,"BMAC",0,"EFAP"
2875,"06-02-01:00:00",24,"BMAC",0,"EFAP"
2876,"06-02-07:08:26",27,"Customer",0,"EFAP"
2877,"06-02-07:08:30",27,"Customer",0,"TEFAP"
2878,"06-02-15:00:00",33,"BMAC",0,"TEFAP"
2879,"06-02-15:00:00",25,"BMAC",0,"TEFAP"
2881,"06-02-15:00:00",33,"BMAC",0,"EFAP"
2882,"06-02-15:00:00",25,"BMAC",0,"EFAP"
2883,"06-02-13:14:37",27,"Customer",0,"EFAP"
2884,"06-02-15:00:00",33,"BMAC",0,"EFAP"
2885,"06-02-15:00:00",25,"BMAC",0,"EFAP"
2886,"06-02-22:00:00",27,"BMAC",0,"TEFAP"
